participant.label,participant.id_in_session,group.trial_number,is_consecutive,choice_switch_across_trials,outcome_value,switch_difference,consensus_numeric,consensus_level,direction,trial_type
6773d48f1875062d8ac2c68d,391,13,TRUE,1,100,1,1,3:1,Against group,Switch
59dccd61e75b450001a689b7,392,13,TRUE,0,100,0,1,3:1,Against group,Stay
5932e2c8b97ad00001745487,393,13,TRUE,0,100,0,1,3:1,With group,Stay
6675bf37807f61e58f53c9d2,394,13,TRUE,0,100,0,0,2:2,Against group,Stay
6146f8473af59b2f858aa2f2,395,13,TRUE,0,100,0,2,4:0,With group,Stay
65b0221481be9840cf46c89f,396,13,TRUE,0,100,0,1,3:1,With group,Stay
66636514bc4749ad83a2adc8,397,13,TRUE,1,100,1,2,4:0,With group,Switch
5dee265613911c4bb3c0ac7e,398,13,TRUE,0,100,0,1,3:1,With group,Stay
63174af7d57182f9bf90c094,402,13,TRUE,0,0,0,1,3:1,With group,Stay
6730f2e20f5915ff4ad2c07d,404,13,TRUE,1,0,1,1,3:1,With group,Switch
6266a4e5846e1e41812a0432,406,13,TRUE,0,100,0,1,3:1,With group,Stay
5cf765f7b026f40001fe1bc6,408,13,TRUE,1,100,1,1,3:1,With group,Switch
60886f033e4f5c214da0c898,409,13,TRUE,1,100,1,2,4:0,With group,Switch
665971fc694c72b87647f8c9,412,13,TRUE,0,100,0,0,2:2,Against group,Stay
63d3f953f8fb0fe970f0d0c6,413,13,TRUE,0,100,0,1,3:1,With group,Stay
58713c5e58ca4c00018ce3ea,415,13,TRUE,1,0,1,1,3:1,With group,Switch
671ce69ff883fe3c3ae81cdf,417,13,TRUE,1,100,1,1,3:1,With group,Switch
5ee637a18976fc391312fe01,419,13,TRUE,1,100,1,2,4:0,With group,Switch
677c2fc7d34ead450c40271e,420,13,TRUE,0,100,0,2,4:0,Against group,Stay
66d890366a2497885067a8f8,425,13,TRUE,1,0,1,1,3:1,With group,Switch
62ac71cec3309a48781684eb,427,13,TRUE,1,100,1,0,2:2,Against group,Switch
67713deebb236b91f2cd106a,429,13,TRUE,0,100,0,2,4:0,With group,Stay
6658b1bc9b9cd1a0f1a2538b,430,13,TRUE,0,100,0,0,2:2,Against group,Stay
67390dd94909abc2cafc84da,434,13,TRUE,1,100,1,2,4:0,With group,Switch
5b8bf5dd7b334200011da4aa,442,13,TRUE,0,100,0,0,2:2,Against group,Stay
5797564b70c76a0001245734,443,13,TRUE,1,0,1,2,4:0,Against group,Switch
5ea00a8a39c0f00008064b2b,444,13,TRUE,1,0,1,1,3:1,With group,Switch
600606925db9c892b3939202,445,13,TRUE,0,100,0,1,3:1,With group,Stay
676998e4f6daae6e1a643595,447,13,TRUE,0,100,0,1,3:1,With group,Stay
6776db5ec2686c027926581e,449,13,TRUE,0,100,0,1,3:1,With group,Stay
66cf346c8d197fa5b7fe6207,451,13,TRUE,1,100,1,0,2:2,Against group,Switch
648495d7f7f8e6efc7759484,453,13,TRUE,0,0,0,1,3:1,Against group,Stay
62a1d88a5d0482a69726950c,454,13,TRUE,1,0,1,1,3:1,Against group,Switch
5acd63a20527ba0001c28078,457,13,TRUE,0,0,0,2,4:0,Against group,Stay
60b3d51e5faeb57cea9ecda6,461,13,TRUE,1,0,1,1,3:1,With group,Switch
667987ee48ef12debe279619,463,13,TRUE,0,100,0,1,3:1,With group,Stay
622a35c96d9060c175184c93,466,13,TRUE,0,100,0,0,2:2,Against group,Stay
66502c8dc29366cf9a8b372f,468,13,TRUE,0,100,0,1,3:1,With group,Stay
66bfd3867e3dd5e2c19650b9,1,14,TRUE,0,0,0,1,3:1,With group,Stay
647849063b9fd9be24803727,3,14,TRUE,0,100,0,1,3:1,With group,Stay
666d914c8a386185e18db071,4,14,TRUE,0,100,0,1,3:1,With group,Stay
673f6ffebce20832346325de,5,14,TRUE,0,100,0,1,3:1,With group,Stay
62f3b543dce069211e8e982c,11,14,TRUE,0,100,0,1,3:1,With group,Stay
63c80a427dfa1305502df5a8,13,14,TRUE,0,0,0,2,4:0,Against group,Stay
6765877a0722b290bb4ab344,14,14,TRUE,0,100,0,1,3:1,With group,Stay
6534cceb3847273f3c9b8239,15,14,TRUE,0,0,0,2,4:0,Against group,Stay
604541676af7216614098dde,16,14,TRUE,0,100,0,1,3:1,With group,Stay
6658b14f04e819e67ebcf3ff,21,14,TRUE,1,100,1,2,4:0,With group,Switch
5c2d0d21e263990001799ef3,24,14,TRUE,0,100,0,2,4:0,With group,Stay
62fb8ef806ee6962abefc45e,27,14,TRUE,0,100,0,2,4:0,With group,Stay
60e4949dd5c2941c69e48621,32,14,TRUE,0,100,0,2,4:0,With group,Stay
631624eda5f1f762834e370d,34,14,TRUE,0,100,0,2,4:0,With group,Stay
660453c9877e571d12b555f7,43,14,TRUE,0,100,0,1,3:1,With group,Stay
67769b94abdf21a12005eb4e,45,14,TRUE,1,0,1,0,2:2,Against group,Switch
5bb5fbd90b5da70001c7c24a,46,14,TRUE,0,0,0,1,3:1,Against group,Stay
6774c5b0b19b119861c73439,47,14,TRUE,0,0,0,1,3:1,Against group,Stay
60154af277ec314fd8fe1449,48,14,TRUE,1,100,1,2,4:0,With group,Switch
62b44f66a16d45783569fad6,49,14,TRUE,0,100,0,2,4:0,With group,Stay
6744d143eddffd17d345b192,50,14,TRUE,0,100,0,2,4:0,With group,Stay
664212577c09653c94741aab,51,14,TRUE,0,100,0,1,3:1,With group,Stay
6658c4239af9537eefdfbcc9,52,14,TRUE,1,100,1,0,2:2,Against group,Switch
6266b0409582f553a3e10d9a,53,14,TRUE,1,100,1,1,3:1,With group,Switch
5eadaff848b26f4483ae62d9,56,14,TRUE,0,100,0,2,4:0,With group,Stay
67607c67fcf3f8b4093a8356,57,14,TRUE,0,100,0,1,3:1,With group,Stay
6760765e6a687b2878284f5e,58,14,TRUE,1,100,1,1,3:1,With group,Switch
5bb7abf3c190e20001e5c2c8,59,14,TRUE,0,100,0,2,4:0,Against group,Stay
666a1e606b80f9865c1f3d5f,60,14,TRUE,0,100,0,1,3:1,With group,Stay
6753746b1f8827e2bd586bf0,61,14,TRUE,0,100,0,1,3:1,With group,Stay
672a94165edd330fd1919b86,62,14,TRUE,0,0,0,2,4:0,With group,Stay
5c921106b788a2000170709f,63,14,TRUE,0,100,0,1,3:1,With group,Stay
5f450738ab827a05e739ef40,64,14,TRUE,0,0,0,2,4:0,Against group,Stay
66fd3f6c93c24ecc119be354,68,14,TRUE,1,0,1,2,4:0,Against group,Switch
5f0db498f5e4e102c0f65b67,73,14,TRUE,1,100,1,1,3:1,With group,Switch
6658b4ff0f6362e1f068dd84,75,14,TRUE,0,100,0,0,2:2,Against group,Stay
5bb0df0871e1b2000176bfc2,77,14,TRUE,0,100,0,0,2:2,Against group,Stay
5e3ddcf95556b204cb143eab,78,14,TRUE,0,100,0,1,3:1,With group,Stay
5d41925ef7b99500012b960e,79,14,TRUE,0,100,0,1,3:1,With group,Stay
67894339aa346efa2532bf8d,86,14,TRUE,1,0,1,1,3:1,Against group,Switch
656de94bf069f0a1446f47c5,88,14,TRUE,1,0,1,1,3:1,Against group,Switch
5d7a1fce27fb8a000196993e,99,14,TRUE,0,100,0,2,4:0,With group,Stay
5a7226d9f660ae0001a9a547,101,14,TRUE,0,100,0,2,4:0,With group,Stay
672f246d1d67d71960402ef8,102,14,TRUE,1,0,1,2,4:0,With group,Switch
5d66f49c531d6e0001e99e8a,103,14,TRUE,0,100,0,2,4:0,With group,Stay
5fed47cfcb429d79af4f8ded,104,14,TRUE,0,100,0,2,4:0,With group,Stay
614e4f5af7eba1c013541155,106,14,TRUE,0,100,0,2,4:0,With group,Stay
62b626b7cc2365d4e7f5c5aa,107,14,TRUE,0,100,0,2,4:0,With group,Stay
670128e69d2576c4828a706e,108,14,TRUE,0,100,0,2,4:0,With group,Stay
66bbafb05de7e549455aa4ff,110,14,TRUE,0,100,0,2,4:0,With group,Stay
667a9bdad0e1a943ee3d04bb,112,14,TRUE,0,100,0,2,4:0,With group,Stay
5eca536f9aa4f658d641a7d9,122,14,TRUE,1,100,1,0,2:2,Against group,Switch
661ff1375e36e533ec479a8c,123,14,TRUE,0,100,0,2,4:0,With group,Stay
59f873de07e3780001ccd6e4,124,14,TRUE,0,100,0,2,4:0,With group,Stay
57b248d52075e2000113ba3d,125,14,TRUE,0,100,0,0,2:2,Against group,Stay
596e1edd39e9d00001b7bb98,126,14,TRUE,0,100,0,0,2:2,Against group,Stay
5b0b369230d5620001553596,127,14,TRUE,0,100,0,1,3:1,Against group,Stay
6658da867c86929c183cec40,129,14,TRUE,0,100,0,2,4:0,With group,Stay
5af32f9d003f6c0001f2905b,131,14,TRUE,1,100,1,1,3:1,Against group,Switch
679a0366c8793f4845badfd6,134,14,TRUE,1,100,1,0,2:2,Against group,Switch
6658b198f863db3c5d605d13,136,14,TRUE,1,100,1,0,2:2,Against group,Switch
5ad0ba03fb109b0001a3148e,137,14,TRUE,1,100,1,1,3:1,Against group,Switch
5bf7be3abd1fd30001aa5498,152,14,TRUE,0,100,0,0,2:2,Against group,Stay
629b3b3c89d490460eacbfbc,153,14,TRUE,0,100,0,0,2:2,Against group,Stay
6773d73519c6135fee11ae3d,154,14,TRUE,1,100,1,1,3:1,Against group,Switch
670ffdb6896bad5ab5d6f894,155,14,TRUE,0,0,0,0,2:2,Against group,Stay
60ac1213194b969a2accb5c4,156,14,TRUE,1,100,1,0,2:2,Against group,Switch
66854ca22a0b1e7e87b469a4,157,14,TRUE,0,100,0,1,3:1,Against group,Stay
59772a6c5cde890001dc01a0,158,14,TRUE,0,0,0,1,3:1,Against group,Stay
67772cab4247719f8cb639b2,159,14,TRUE,1,100,1,2,4:0,With group,Switch
5623d483ed6e5a0005c803de,163,14,TRUE,1,0,1,0,2:2,Against group,Switch
6659fbe836e30024b47db6cd,164,14,TRUE,1,0,1,1,3:1,Against group,Switch
5d80167240f91c001acbb0a2,165,14,TRUE,1,100,1,2,4:0,With group,Switch
5a840fcfb093f80001a7cf78,166,14,TRUE,0,100,0,0,2:2,Against group,Stay
5f674b595c87a8334c381ae7,167,14,TRUE,0,100,0,2,4:0,With group,Stay
65cd5b72f200e9541dc051f7,168,14,TRUE,0,0,0,2,4:0,With group,Stay
58404fd8ad98e40001ce915f,169,14,TRUE,1,100,1,2,4:0,With group,Switch
671ec2ffd89afa2ce6dea859,170,14,TRUE,0,100,0,0,2:2,Against group,Stay
5ea01c7e792cdc00099748d6,171,14,TRUE,1,100,1,2,4:0,With group,Switch
5d3983cb8580230018bbf15f,172,14,TRUE,1,100,1,2,4:0,With group,Switch
60b3daed9cafd5926a44f4d6,173,14,TRUE,1,100,1,2,4:0,With group,Switch
60aa79fa99f7d53701b02256,175,14,TRUE,1,0,1,2,4:0,With group,Switch
5f78863ec51814422de56470,176,14,TRUE,0,100,0,2,4:0,With group,Stay
5f32e77f34cb5e09af85ff3e,177,14,TRUE,1,100,1,1,3:1,Against group,Switch
53a18b8ffdf99b79ca51df6e,188,14,TRUE,1,100,1,0,2:2,Against group,Switch
5ef6354b6d77930e716a2a1d,189,14,TRUE,0,0,0,0,2:2,Against group,Stay
65df337b8dc407fe8c4369c1,190,14,TRUE,0,100,0,0,2:2,Against group,Stay
5b72e785fb359c0001d8f1c2,192,14,TRUE,0,0,0,1,3:1,Against group,Stay
614ee866eb22f6b60f499a91,198,14,TRUE,1,100,1,1,3:1,With group,Switch
6765ad2b94f8f4ac95f58d3f,200,14,TRUE,1,100,1,0,2:2,Against group,Switch
568aebfc39a70e000b57acf9,203,14,TRUE,1,100,1,1,3:1,Against group,Switch
66b8e2fd7ed9ec6e6bb94a9d,204,14,TRUE,0,100,0,1,3:1,With group,Stay
5aea25acd9f2be0001933493,206,14,TRUE,0,100,0,0,2:2,Against group,Stay
62b57d34b7bdc2d0835fab76,207,14,TRUE,1,0,1,2,4:0,Against group,Switch
5ead8f2848b26f423b971747,208,14,TRUE,0,0,0,1,3:1,With group,Stay
5a5a6ed7f6c517000195029e,212,14,TRUE,0,100,0,0,2:2,Against group,Stay
6692fcc54896e26c1dad62bb,214,14,TRUE,1,100,1,1,3:1,With group,Switch
56f597c5736c79000b228052,223,14,TRUE,0,100,0,1,3:1,With group,Stay
67693b69371357770f713607,231,14,TRUE,0,100,0,1,3:1,With group,Stay
67605e6a382a3f0292c2c6c5,236,14,TRUE,1,0,1,2,4:0,Against group,Switch
5e8a62bdf3599409e0b61b1a,241,14,TRUE,0,100,0,1,3:1,With group,Stay
6054c99c850918fc1ee83760,242,14,TRUE,1,0,1,1,3:1,With group,Switch
5dbb0562b1df1b110ead5bba,292,14,TRUE,0,100,0,2,4:0,With group,Stay
595fa59caa841c00018d7225,293,14,TRUE,0,100,0,2,4:0,With group,Stay
586400dfec49b5000158fbea,297,14,TRUE,1,100,1,2,4:0,With group,Switch
664a0d8b5ef52adae600c9fa,299,14,TRUE,0,100,0,2,4:0,With group,Stay
5f0255082e1a9e3f9039b435,302,14,TRUE,0,100,0,2,4:0,With group,Stay
5983095e9bf4fe0001071115,305,14,TRUE,0,100,0,2,4:0,With group,Stay
5cdd4befd3651c001950e539,306,14,TRUE,0,100,0,0,2:2,Against group,Stay
65e3434e8d58b05bcee42c3d,307,14,TRUE,0,0,0,0,2:2,Against group,Stay
66d31a1b0515fe747830bab9,317,14,TRUE,0,0,0,1,3:1,Against group,Stay
645e967fad9bc8bdc1a16ac0,326,14,TRUE,1,0,1,1,3:1,Against group,Switch
62b344e3e39755aabc5bed02,329,14,TRUE,1,100,1,0,2:2,Against group,Switch
5a9c41f2dbdb470001eeef9c,331,14,TRUE,1,100,1,0,2:2,Against group,Switch
6425ffdf7fd742839b924ac5,339,14,TRUE,0,0,0,1,3:1,Against group,Stay
59ccd702faf42e00012b68f5,341,14,TRUE,0,0,0,0,2:2,Against group,Stay
67419a995c7dd3559c354d09,344,14,TRUE,0,100,0,0,2:2,Against group,Stay
559bbbdafdf99b7ce19d5b3d,347,14,TRUE,0,100,0,0,2:2,Against group,Stay
5e7e1679f8a96f4be83e51e4,353,14,TRUE,0,100,0,1,3:1,Against group,Stay
66742c4307bb2004831faaef,359,14,TRUE,0,100,0,0,2:2,Against group,Stay
663791040de5898120ca93cd,380,14,TRUE,0,100,0,1,3:1,With group,Stay
59479251f236120001ecf9a2,381,14,TRUE,0,100,0,1,3:1,With group,Stay
66e0184c55c6299d2c7c0101,387,14,TRUE,1,100,1,1,3:1,With group,Switch
65031d5ca9f619d9e0412f0a,390,14,TRUE,0,100,0,1,3:1,With group,Stay
5932e2c8b97ad00001745487,393,14,TRUE,0,100,0,1,3:1,With group,Stay
6146f8473af59b2f858aa2f2,395,14,TRUE,0,100,0,1,3:1,With group,Stay
65b0221481be9840cf46c89f,396,14,TRUE,0,100,0,2,4:0,Against group,Stay
5dee265613911c4bb3c0ac7e,398,14,TRUE,0,100,0,1,3:1,With group,Stay
6266a4e5846e1e41812a0432,406,14,TRUE,0,100,0,2,4:0,With group,Stay
5cf765f7b026f40001fe1bc6,408,14,TRUE,1,0,1,2,4:0,With group,Switch
60886f033e4f5c214da0c898,409,14,TRUE,1,0,1,0,2:2,Against group,Switch
665971fc694c72b87647f8c9,412,14,TRUE,1,0,1,2,4:0,With group,Switch
6015966a246e51095f2235e7,414,14,TRUE,1,0,1,2,4:0,With group,Switch
671ce69ff883fe3c3ae81cdf,417,14,TRUE,0,100,0,2,4:0,With group,Stay
66a41543adadffb17baf40b8,418,14,TRUE,1,100,1,2,4:0,With group,Switch
5ee637a18976fc391312fe01,419,14,TRUE,1,0,1,0,2:2,Against group,Switch
66d890366a2497885067a8f8,425,14,TRUE,0,100,0,2,4:0,With group,Stay
62ac71cec3309a48781684eb,427,14,TRUE,0,100,0,2,4:0,With group,Stay
676582ce8948af9588e17a04,428,14,TRUE,0,100,0,2,4:0,With group,Stay
67713deebb236b91f2cd106a,429,14,TRUE,0,100,0,1,3:1,Against group,Stay
6658b1bc9b9cd1a0f1a2538b,430,14,TRUE,0,100,0,2,4:0,With group,Stay
677ef0198fc5d8193c009e35,431,14,TRUE,1,0,1,2,4:0,With group,Switch
6725c4a8e3ab0787551acf38,432,14,TRUE,1,0,1,0,2:2,Against group,Switch
67390dd94909abc2cafc84da,434,14,TRUE,0,100,0,1,3:1,Against group,Stay
5797564b70c76a0001245734,443,14,TRUE,0,0,0,1,3:1,Against group,Stay
5ea00a8a39c0f00008064b2b,444,14,TRUE,0,100,0,0,2:2,Against group,Stay
600606925db9c892b3939202,445,14,TRUE,0,100,0,1,3:1,With group,Stay
676998e4f6daae6e1a643595,447,14,TRUE,0,100,0,0,2:2,Against group,Stay
6776db5ec2686c027926581e,449,14,TRUE,0,100,0,1,3:1,With group,Stay
5acd63a20527ba0001c28078,457,14,TRUE,0,0,0,2,4:0,Against group,Stay
60b3d51e5faeb57cea9ecda6,461,14,TRUE,0,100,0,1,3:1,With group,Stay
667987ee48ef12debe279619,463,14,TRUE,0,100,0,1,3:1,Against group,Stay
66502c8dc29366cf9a8b372f,468,14,TRUE,0,100,0,0,2:2,Against group,Stay
665d5a08c8e61c18498d08c9,6,15,TRUE,0,100,0,1,3:1,With group,Stay
5fbccd88199e4319f7a988d2,10,15,TRUE,0,100,0,1,3:1,With group,Stay
6173c5b0aa4bc2370fd2c1f2,12,15,TRUE,0,100,0,2,4:0,Against group,Stay
5c4f5967aac8be0001716a65,17,15,TRUE,1,100,1,1,3:1,With group,Switch
6658b14f04e819e67ebcf3ff,21,15,TRUE,0,100,0,2,4:0,With group,Stay
5c2d0d21e263990001799ef3,24,15,TRUE,0,100,0,2,4:0,With group,Stay
62fb8ef806ee6962abefc45e,27,15,TRUE,0,100,0,2,4:0,With group,Stay
60e4949dd5c2941c69e48621,32,15,TRUE,0,100,0,2,4:0,With group,Stay
631624eda5f1f762834e370d,34,15,TRUE,0,100,0,2,4:0,With group,Stay
660453c9877e571d12b555f7,43,15,TRUE,0,100,0,2,4:0,With group,Stay
60154af277ec314fd8fe1449,48,15,TRUE,0,100,0,1,3:1,With group,Stay
62b44f66a16d45783569fad6,49,15,TRUE,0,100,0,1,3:1,With group,Stay
6744d143eddffd17d345b192,50,15,TRUE,1,0,1,1,3:1,With group,Switch
664212577c09653c94741aab,51,15,TRUE,0,100,0,1,3:1,Against group,Stay
6266b0409582f553a3e10d9a,53,15,TRUE,0,100,0,2,4:0,With group,Stay
5eadaff848b26f4483ae62d9,56,15,TRUE,0,100,0,1,3:1,With group,Stay
67607c67fcf3f8b4093a8356,57,15,TRUE,1,0,1,0,2:2,Against group,Switch
6760765e6a687b2878284f5e,58,15,TRUE,0,100,0,2,4:0,With group,Stay
5bb7abf3c190e20001e5c2c8,59,15,TRUE,1,100,1,1,3:1,Against group,Switch
6753746b1f8827e2bd586bf0,61,15,TRUE,1,0,1,0,2:2,Against group,Switch
672a94165edd330fd1919b86,62,15,TRUE,0,100,0,2,4:0,Against group,Stay
5f450738ab827a05e739ef40,64,15,TRUE,1,100,1,2,4:0,With group,Switch
66fd3f6c93c24ecc119be354,68,15,TRUE,1,100,1,2,4:0,With group,Switch
5f0db498f5e4e102c0f65b67,73,15,TRUE,0,100,0,2,4:0,With group,Stay
6658b4ff0f6362e1f068dd84,75,15,TRUE,0,100,0,1,3:1,With group,Stay
5bb0df0871e1b2000176bfc2,77,15,TRUE,0,100,0,1,3:1,With group,Stay
5e3ddcf95556b204cb143eab,78,15,TRUE,1,0,1,2,4:0,With group,Switch
5d41925ef7b99500012b960e,79,15,TRUE,0,100,0,2,4:0,With group,Stay
67894339aa346efa2532bf8d,86,15,TRUE,0,0,0,2,4:0,Against group,Stay
656de94bf069f0a1446f47c5,88,15,TRUE,1,100,1,1,3:1,With group,Switch
5d7a1fce27fb8a000196993e,99,15,TRUE,1,0,1,0,2:2,Against group,Switch
5a7226d9f660ae0001a9a547,101,15,TRUE,0,100,0,0,2:2,Against group,Stay
672f246d1d67d71960402ef8,102,15,TRUE,1,0,1,1,3:1,Against group,Switch
5d66f49c531d6e0001e99e8a,103,15,TRUE,0,100,0,0,2:2,Against group,Stay
5eca536f9aa4f658d641a7d9,122,15,TRUE,0,100,0,1,3:1,With group,Stay
661ff1375e36e533ec479a8c,123,15,TRUE,0,100,0,2,4:0,With group,Stay
59f873de07e3780001ccd6e4,124,15,TRUE,0,100,0,2,4:0,With group,Stay
57b248d52075e2000113ba3d,125,15,TRUE,0,100,0,1,3:1,With group,Stay
596e1edd39e9d00001b7bb98,126,15,TRUE,0,100,0,1,3:1,With group,Stay
5b0b369230d5620001553596,127,15,TRUE,1,100,1,1,3:1,With group,Switch
6658da867c86929c183cec40,129,15,TRUE,0,100,0,2,4:0,With group,Stay
5af32f9d003f6c0001f2905b,131,15,TRUE,0,0,0,2,4:0,Against group,Stay
679a0366c8793f4845badfd6,134,15,TRUE,0,100,0,1,3:1,With group,Stay
6658b198f863db3c5d605d13,136,15,TRUE,0,100,0,1,3:1,With group,Stay
5ad0ba03fb109b0001a3148e,137,15,TRUE,0,0,0,1,3:1,With group,Stay
5bf7be3abd1fd30001aa5498,152,15,TRUE,0,100,0,2,4:0,With group,Stay
629b3b3c89d490460eacbfbc,153,15,TRUE,0,100,0,2,4:0,With group,Stay
60ac1213194b969a2accb5c4,156,15,TRUE,0,100,0,2,4:0,With group,Stay
59772a6c5cde890001dc01a0,158,15,TRUE,1,100,1,2,4:0,With group,Switch
67772cab4247719f8cb639b2,159,15,TRUE,0,100,0,1,3:1,With group,Stay
6659fbe836e30024b47db6cd,164,15,TRUE,1,100,1,2,4:0,With group,Switch
5d80167240f91c001acbb0a2,165,15,TRUE,0,100,0,0,2:2,Against group,Stay
5a840fcfb093f80001a7cf78,166,15,TRUE,0,100,0,2,4:0,With group,Stay
5f674b595c87a8334c381ae7,167,15,TRUE,1,0,1,1,3:1,Against group,Switch
65cd5b72f200e9541dc051f7,168,15,TRUE,0,100,0,1,3:1,Against group,Stay
58404fd8ad98e40001ce915f,169,15,TRUE,0,100,0,1,3:1,With group,Stay
671ec2ffd89afa2ce6dea859,170,15,TRUE,1,0,1,2,4:0,With group,Switch
5ea01c7e792cdc00099748d6,171,15,TRUE,0,100,0,1,3:1,With group,Stay
5d3983cb8580230018bbf15f,172,15,TRUE,0,100,0,1,3:1,With group,Stay
60b3daed9cafd5926a44f4d6,173,15,TRUE,0,100,0,0,2:2,Against group,Stay
60aa79fa99f7d53701b02256,175,15,TRUE,1,0,1,0,2:2,Against group,Switch
5f78863ec51814422de56470,176,15,TRUE,1,0,1,2,4:0,Against group,Switch
5f32e77f34cb5e09af85ff3e,177,15,TRUE,1,100,1,2,4:0,With group,Switch
53a18b8ffdf99b79ca51df6e,188,15,TRUE,0,100,0,1,3:1,With group,Stay
5ef6354b6d77930e716a2a1d,189,15,TRUE,0,100,0,1,3:1,With group,Stay
65df337b8dc407fe8c4369c1,190,15,TRUE,0,100,0,1,3:1,With group,Stay
5b72e785fb359c0001d8f1c2,192,15,TRUE,0,0,0,1,3:1,With group,Stay
614ee866eb22f6b60f499a91,198,15,TRUE,0,100,0,2,4:0,With group,Stay
6765ad2b94f8f4ac95f58d3f,200,15,TRUE,0,100,0,2,4:0,With group,Stay
568aebfc39a70e000b57acf9,203,15,TRUE,1,100,1,1,3:1,With group,Switch
66b8e2fd7ed9ec6e6bb94a9d,204,15,TRUE,0,100,0,2,4:0,With group,Stay
5aea25acd9f2be0001933493,206,15,TRUE,0,100,0,2,4:0,With group,Stay
62b57d34b7bdc2d0835fab76,207,15,TRUE,1,100,1,2,4:0,With group,Switch
5ead8f2848b26f423b971747,208,15,TRUE,1,0,1,2,4:0,With group,Switch
5a5a6ed7f6c517000195029e,212,15,TRUE,0,100,0,2,4:0,With group,Stay
6692fcc54896e26c1dad62bb,214,15,TRUE,1,0,1,2,4:0,With group,Switch
671536a4dee5f7f5774fc909,220,15,TRUE,1,0,1,2,4:0,With group,Switch
5fbf94f2891c55203896f7dc,222,15,TRUE,1,0,1,1,3:1,Against group,Switch
5efb49177e130c0785b93842,225,15,TRUE,1,100,1,2,4:0,With group,Switch
5eeb6965645c11097b4bae82,229,15,TRUE,0,100,0,2,4:0,With group,Stay
5d2b11ac3a260c001af2d338,230,15,TRUE,0,100,0,2,4:0,With group,Stay
602a2911a73ba046955f6c58,232,15,TRUE,1,100,1,2,4:0,With group,Switch
5f24a57c030da70af5ffd2bf,233,15,TRUE,0,100,0,2,4:0,With group,Stay
5cfbf333ac28dd00196e807b,234,15,TRUE,0,100,0,0,2:2,Against group,Stay
60b235f65a20aec2984f4b80,235,15,TRUE,0,100,0,1,3:1,Against group,Stay
67606cca6591f7023be55e8e,237,15,TRUE,0,100,0,2,4:0,With group,Stay
6658b578aab263fcab6c8edb,238,15,TRUE,1,100,1,0,2:2,Against group,Switch
644150ada063f0646fa94580,240,15,TRUE,0,100,0,2,4:0,With group,Stay
5bbc3d95f1f9ba000141d855,246,15,TRUE,1,100,1,0,2:2,Against group,Switch
5dbb0562b1df1b110ead5bba,292,15,TRUE,0,100,0,1,3:1,With group,Stay
595fa59caa841c00018d7225,293,15,TRUE,0,100,0,2,4:0,With group,Stay
665a0e53638999ad987b6dce,295,15,TRUE,0,100,0,2,4:0,With group,Stay
586400dfec49b5000158fbea,297,15,TRUE,0,100,0,1,3:1,With group,Stay
664a0d8b5ef52adae600c9fa,299,15,TRUE,0,100,0,2,4:0,With group,Stay
673f091e544e7e0f26ef3e28,301,15,TRUE,1,0,1,2,4:0,With group,Switch
5f0255082e1a9e3f9039b435,302,15,TRUE,1,0,1,2,4:0,With group,Switch
5983095e9bf4fe0001071115,305,15,TRUE,0,100,0,2,4:0,Against group,Stay
5bb756696322c5000159756c,310,15,TRUE,0,100,0,2,4:0,With group,Stay
5d532f8c8d4ab1001d1befe0,312,15,TRUE,0,100,0,2,4:0,With group,Stay
645e967fad9bc8bdc1a16ac0,326,15,TRUE,1,100,1,1,3:1,With group,Switch
5c5cad3e4ee81200018eafe2,327,15,TRUE,0,100,0,2,4:0,With group,Stay
60cfaefb198a684067969f69,328,15,TRUE,0,100,0,2,4:0,With group,Stay
62b344e3e39755aabc5bed02,329,15,TRUE,0,100,0,1,3:1,With group,Stay
5a9c41f2dbdb470001eeef9c,331,15,TRUE,0,100,0,1,3:1,With group,Stay
67878e264046b71df4ad64af,334,15,TRUE,0,0,0,2,4:0,Against group,Stay
5ee4a14b578f8a000b384376,337,15,TRUE,0,100,0,2,4:0,With group,Stay
6425ffdf7fd742839b924ac5,339,15,TRUE,1,100,1,2,4:0,With group,Switch
59ccd702faf42e00012b68f5,341,15,TRUE,0,100,0,1,3:1,With group,Stay
5b421b9ac2e3810001763252,343,15,TRUE,1,0,1,2,4:0,With group,Switch
67419a995c7dd3559c354d09,344,15,TRUE,0,100,0,2,4:0,With group,Stay
559bbbdafdf99b7ce19d5b3d,347,15,TRUE,0,100,0,2,4:0,With group,Stay
5f2fcda9700ba6032442db9c,377,15,TRUE,0,100,0,0,2:2,Against group,Stay
5c7c38999f29bd0001349ca9,379,15,TRUE,0,100,0,1,3:1,With group,Stay
663791040de5898120ca93cd,380,15,TRUE,0,100,0,2,4:0,With group,Stay
59479251f236120001ecf9a2,381,15,TRUE,0,100,0,1,3:1,With group,Stay
60b3950b9a1de417d37bb8d2,382,15,TRUE,0,100,0,1,3:1,Against group,Stay
666f1aec64844fbd48cd89b8,383,15,TRUE,0,100,0,1,3:1,With group,Stay
5e11bda11e2e5885070a0b22,384,15,TRUE,0,100,0,0,2:2,Against group,Stay
677833b592e5cc616ab5f35f,386,15,TRUE,0,100,0,1,3:1,Against group,Stay
66e0184c55c6299d2c7c0101,387,15,TRUE,0,100,0,1,3:1,With group,Stay
6773d48f1875062d8ac2c68d,391,15,TRUE,0,0,0,1,3:1,With group,Stay
